G_GENERAL;G_LIBELLE;G_ABREGE;G_NATUREGENE;G_CENTRALISABLE;G_PURGEABLE;G_SOLDEPROGRESSIF;G_SAUTPAGE;G_TOTAUXMENSUELS;G_COLLECTIF;G_DATECREATION;G_DATEMODIF;G_DATEOUVERTURE;G_DATEFERMETURE;G_FERME;G_DATEDERNMVT;G_DEBITDERNMVT;G_CREDITDERNMVT;G_NUMDERNMVT;G_LIGNEDERNMVT;G_CONFIDENTIEL;G_SENS;G_TOTALDEBIT;G_TOTALCREDIT;G_LETTRABLE;G_POINTABLE;G_VENTILABLE;G_CORRESP1;G_CORRESP2;G_TVAENCAISSEMENT;G_TVA;G_BUDGENE;G_RISQUETIERS;G_DERNLETTRAGE;G_DEBNONPOINTE;G_CREDNONPOINTE;G_UTILISATEUR;G_TPF;G_SOCIETE;G_VENTILABLE1;G_VENTILABLE2;G_VENTILABLE3;G_VENTILABLE4;G_VENTILABLE5;G_MODELE;G_QUALIFQTE1;G_QUALIFQTE2;G_MODEREGLE;G_JOURPAIEMENT1;G_JOURPAIEMENT2;G_REGIMETVA;G_SOUMISTPF;G_ADRESSE1;G_ADRESSE2;G_ADRESSE3;G_CODEPOSTAL;G_VILLE;G_DIVTERRIT;G_PAYS;G_LANGUE;G_NIF;G_SIRET;G_APE;G_TELEPHONE;G_FAX;G_TELEX;G_RISQUE;G_PLAFOND;G_RELANCEREGLEMENT;G_RELANCETRAITE;G_RESIDENTETRANGER;G_NATUREECONOMIQUE;G_MOTIFVIREMENT;G_LETTREPAIEMENT;G_JURIDIQUE;G_ETABLISSEMENT;G_TVASURENCAISS;G_TOTDEBP;G_TOTCREP;G_TOTDEBE;G_TOTCREE;G_TOTDEBS;G_TOTCRES;G_TOTDEBANO;G_TOTCREANO;G_SUIVITRESO;G_CREERPAR;G_EXPORTE;G_TOTDEBANON1;G_TOTCREANON1;G_DEVISECAISSE;G_TABLE0;G_TABLE1;G_TABLE2;G_TABLE3;G_TABLE4;G_TABLE5;G_TABLE6;G_TABLE7;G_TABLE8;G_TABLE9;G_CONSO;G_TOTDEBPTP;G_TOTCREPTP;G_TOTDEBPTD;G_TOTCREPTD;G_CODEIMPORT;G_EFFET;G_DOMAINE;G_COMPENS;G_IAS14;G_CUTOFF;G_CUTOFFPERIODE;G_CUTOFFECHUE;G_VISAREVISION;G_TOTDEBN2;G_TOTCREN2;G_CYCLEREVISION;G_CUTOFFCOMPTE;G_BLOCNOTE;G_NONTAXABLE;G_GUIDASSOCIER;G_STOCK;G_STKQTE;G_STKMETHODEVAL;G_STKVAL;G_STKMAG;G_STKMAGCTRP;G_STKEXN;G_STKEXNCTRP;G_STKTERRE;G_STKTERRECTRP;G_STKMONTANT;G_QUOTEPART;G_QUOTEPARTPCT;G_EXTOURNE;G_QUOTEPARTTRCH;G_QUOTECPTRANSF;G_QPMONTANT;G_QUOTEPARTTYPE
51700000;Autres organismes financiers;Autres organismes;DIV;-;X;X;-;-;-;2001-05-21T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;132;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;RIE;SAI;---;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;B1;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
51810000;Banque - intérets courus à payer;Banque - Intérets;DIV;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-06-22T15:00:56.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;XTR;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;B1;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
51880000;Banque - intérêts courus à recevoir;Banque - Intérêts;DIV;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-06-22T15:00:56.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;XTR;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;B1;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
51910000;Crédit mobilis.créanc.ciales (cmcc);Crédit mobilis.cr;DIV;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-06-22T15:00:56.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;XTR;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;B1;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
51920000;Concours bancaires courants;Concours bancaire;DIV;-;X;X;-;-;-;2001-05-21T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;132;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;RIE;SAI;---;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;B1;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
51930000;Mobilisations créances étrangères;Mobilisations cré;DIV;-;X;X;-;-;-;2001-05-21T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;132;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;RIE;SAI;---;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;B1;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
51940000;Crédits garanties par créances prof;Crédits garanties;DIV;-;X;X;-;-;-;2001-05-21T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;132;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;RIE;SAI;---;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;B1;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
51970000;Autres concours bancaires;Autres concours b;DIV;-;X;X;-;-;-;2001-05-21T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;132;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;RIE;SAI;---;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;B1;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
51980000;Concours bancaires - intérêts couru;Concours bancaire;DIV;-;-;X;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;B1;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
52000000;Instruments de trésorerie;Instruments de tr;DIV;-;X;X;-;-;-;2001-05-21T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;132;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;RIE;SAI;---;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;B1;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
53000000;Caisse;Caisse;CAI;-;-;X;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;M  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
53110000;Caisse en monnaie nationale;Caisse en monnaie;CAI;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;;-;-;0,0000;0,0000;;-;;-;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
53140000;Caisse en devises;Caisse en devises;CAI;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
54000000;Régie d'avances et accréditifs;Régie d'avances e;DIV;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;B1;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
58000000;Virements internes;Virements interne;DIV;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;2021-06-28T00:00:00.0000000;0,0000;100000,0000;2;24;0;M  ;300000,0000;300000,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;300000,0000;300000,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;B1;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
58010000;Virements internes;Virements interne;DIV;-;-;X;-;-;-;2021-05-05T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;M  ;0,0000;0,0000;-;-;-;;;;NOR;;-;;0,0000;0,0000;DA1;;001;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;SAI;---;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;;-;-;0,0000;0,0000;B1;;;-;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
59000000;Dépréciations valeurs mobilières;dépréc. v;DIV;-;-;X;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;;-;-;0,0000;0,0000;;-;;-;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
59030000;Dépréciations actions (vmp);dépréc. a;DIV;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-06-22T15:00:56.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;XTR;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;;-;-;0,0000;0,0000;;-;;-;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
59060000;Dépréciations obligations (vmp);dépréc. o;DIV;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-06-22T15:00:56.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;XTR;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;;-;-;0,0000;0,0000;;-;;-;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
60100000;Achats matières premières;Achats matières p;CHA;-;-;X;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;DA1;;;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;C;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
60110000;Achats matières  (ou groupe) a;Achats matières;CHA;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-06-22T15:00:56.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;XTR;;;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;C;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
60120000;Achats matières (ou groupe) b;Achats matières (;CHA;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-06-22T15:00:56.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;XTR;;;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;C;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
60170000;Achats fournitures a, b, c...;Achats fourniture;CHA;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-06-22T15:00:56.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;XTR;;;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;C;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
60190000;Prélèvements de matières;Prélèvements de m;CHA;-;X;X;-;-;-;2001-05-21T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;DA1;;132;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;RIE;SAI;---;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;C;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
60192000;Matières premières cee;Mat.Prem.CEE;CHA;-;-;X;-;-;-;2014-03-11T00:00:00.0000000;2021-06-22T15:00:56.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;XTR;;001;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;RIE;SAI;---;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;;-;-;0,0000;0,0000;C;;;-;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
60194000;Matières premières hors cee;Mat.Prem.hors CEE;CHA;-;-;X;-;-;-;2014-03-11T00:00:00.0000000;2021-06-22T15:00:56.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;XTR;;001;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;RIE;SAI;---;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;;-;-;0,0000;0,0000;C;;;-;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
60210000;Achats de matieres consommables;Achats de matiere;CHA;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;DA1;;;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;C;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
60211000;Achats matiere consomm.(ou gpe) c;Achats matiere co;CHA;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-06-22T15:00:56.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;XTR;;;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;C;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
60212000;Achats matiere consomm.(ou gpe) d;Achats matiere co;CHA;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-06-22T15:00:56.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;XTR;;;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;C;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
60220000;Achats de fournitures consommables;Achats de fournit;CHA;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;DA1;;;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;C;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
60220100;Fournitures consommables fr;Fournitures conso;CHA;-;-;X;-;-;-;2021-05-05T00:00:00.0000000;2021-06-22T15:00:56.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;M  ;0,0000;0,0000;-;-;X;;;;NOR;;-;;0,0000;0,0000;XTR;;001;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;SAI;---;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;;-;-;0,0000;0,0000;C;;;-;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
